fecha,activo,modelo,particion,senal,retorno_futuro,precio_cierre
2026-07-22,GLD,Regresion Logistica,prueba,0,-0.0202500958417707,379.1199951171875
2026-07-23,GLD,Regresion Logistica,prueba,0,0.0010223155810828,371.5199890136719
2026-07-24,GLD,Regresion Logistica,prueba,0,0.0073139007421552,371.8999938964844
2026-07-27,GLD,Regresion Logistica,prueba,0,-0.0141400467910403,374.6300048828125
2026-07-28,GLD,Regresion Logistica,prueba,1,0.0046187981290914,369.3699951171875
2026-07-29,GLD,Regresion Logistica,prueba,0,0.0162518737076547,371.0799865722656
2026-07-30,GLD,Regresion Logistica,prueba,0,-0.0150129573452565,377.1600036621094
2026-07-31,GLD,Regresion Logistica,prueba,0,0.0004574044079915,371.5400085449219
2026-08-03,GLD,Regresion Logistica,prueba,0,0.006569565835271,371.7099914550781
2026-08-04,GLD,Regresion Logistica,prueba,0,0.0407064849833687,374.1600036621094
2023-03-09,GLD,Random Forest,validacion,0,0.0213336672477239,170.1999969482422
2023-03-10,GLD,Random Forest,validacion,0,0.0226888619465587,173.8699951171875
2023-03-13,GLD,Random Forest,validacion,0,-0.0058078979813613,177.86000061035156
2023-03-14,GLD,Random Forest,validacion,1,0.0077738384371423,176.8300018310547
2023-03-15,GLD,Random Forest,validacion,0,0.0020180543660701,178.2100067138672
2023-03-16,GLD,Random Forest,validacion,1,0.0287042767313048,178.57000732421875
2023-03-17,GLD,Random Forest,validacion,0,0.0003807952240648,183.77000427246097
2023-03-20,GLD,Random Forest,validacion,0,-0.0190555245693378,183.83999633789065
2023-03-21,GLD,Random Forest,validacion,0,0.0168773822476493,180.3699951171875
2023-03-22,GLD,Random Forest,validacion,0,0.012460224063676,183.44000244140625
2023-03-23,GLD,Random Forest,validacion,0,-0.0113161368911652,185.7400054931641
2023-03-24,GLD,Random Forest,validacion,1,-0.0092998317455167,183.6499938964844
2023-03-27,GLD,Random Forest,validacion,1,0.0081557445730061,181.9499969482422
2023-03-28,GLD,Random Forest,validacion,1,-0.0049731154716589,183.44000244140625
2023-03-29,GLD,Random Forest,validacion,0,0.0089989641395777,182.52999877929688
2023-03-30,GLD,Random Forest,validacion,0,-0.0052258772770236,184.17999267578125
2023-03-31,GLD,Random Forest,validacion,1,0.0071785825192108,183.22000122070312
2023-04-03,GLD,Random Forest,validacion,1,0.0184693456951082,184.5399932861328
2023-04-04,GLD,Random Forest,validacion,0,-0.0007982432900846,187.97999572753903
2023-04-05,GLD,Random Forest,validacion,0,-0.0071596603748995,187.8300018310547
2023-04-06,GLD,Random Forest,validacion,1,-0.0074274015300659,186.4900054931641
2023-04-10,GLD,Random Forest,validacion,1,0.0063006652922904,185.11000061035156
2023-04-11,GLD,Random Forest,validacion,0,0.0048732452945133,186.27999877929688
2023-04-12,GLD,Random Forest,validacion,0,0.0134251505879818,187.19000244140625
2023-04-13,GLD,Random Forest,validacion,0,-0.0178690172198992,189.72000122070312
2023-04-14,GLD,Random Forest,validacion,1,-0.0044637027644765,186.36000061035156
2023-04-17,GLD,Random Forest,validacion,1,0.0038732698004284,185.52999877929688
2023-04-18,GLD,Random Forest,validacion,1,-0.004789973842758,186.25
2023-04-19,GLD,Random Forest,validacion,1,0.0039305245569871,185.36000061035156
2023-04-20,GLD,Random Forest,validacion,1,-0.0099368769044519,186.08999633789065
2023-04-21,GLD,Random Forest,validacion,1,0.0030347260178608,184.25
2023-04-24,GLD,Random Forest,validacion,1,0.0050734265105617,184.80999755859375
2023-04-25,GLD,Random Forest,validacion,0,-0.0054522226988369,185.75
2023-04-26,GLD,Random Forest,validacion,1,5.4098929279614626e-05,184.7400054931641
2023-04-27,GLD,Random Forest,validacion,1,0.0002706158931134,184.75
2023-04-28,GLD,Random Forest,validacion,1,-0.0045014682483947,184.8000030517578
2023-05-01,GLD,Random Forest,validacion,1,0.0191128216996457,183.97000122070312
2023-05-02,GLD,Random Forest,validacion,1,0.0084433303940006,187.52000427246097
2023-05-03,GLD,Random Forest,validacion,1,0.0070083375794601,189.11000061035156
2023-05-04,GLD,Random Forest,validacion,0,-0.0157716720128652,190.44000244140625
2023-05-05,GLD,Random Forest,validacion,1,0.0012261535425393,187.4600067138672
2023-05-08,GLD,Random Forest,validacion,1,0.0070611734943209,187.69000244140625
2023-05-09,GLD,Random Forest,validacion,1,-0.0014294640409974,189.02000427246097
2023-05-10,GLD,Random Forest,validacion,1,-0.0086197995462801,188.75
2023-05-11,GLD,Random Forest,validacion,1,-0.0017115440993107,187.1300048828125
2023-05-12,GLD,Random Forest,validacion,1,0.0021389727993926,186.80999755859375
2023-05-15,GLD,Random Forest,validacion,0,-0.0125781683307229,187.2100067138672
2023-05-16,GLD,Random Forest,validacion,0,-0.0034678951337034,184.8699951171875
2023-05-17,GLD,Random Forest,validacion,1,-0.0130577944134065,184.22999572753903
2023-05-18,GLD,Random Forest,validacion,1,0.0098501566522876,181.83999633789065
2023-05-19,GLD,Random Forest,validacion,1,-0.0023442435084917,183.63999938964844
2023-05-22,GLD,Random Forest,validacion,1,0.0012000108481294,183.2100067138672
2023-05-23,GLD,Random Forest,validacion,0,-0.0081011761113672,183.42999267578125
2023-05-24,GLD,Random Forest,validacion,1,-0.0096645790468163,181.9499969482422
2023-05-25,GLD,Random Forest,validacion,1,0.0039876062500003,180.1999969482422
2023-05-26,GLD,Random Forest,validacion,0,0.0061714717783212,180.9199981689453
2023-05-30,GLD,Random Forest,validacion,0,0.0015370188425894,182.0399932861328
2023-05-31,GLD,Random Forest,validacion,0,0.007867103377943,182.32000732421875
2023-06-01,GLD,Random Forest,validacion,0,-0.0148572754201644,183.7599945068359
2023-06-02,GLD,Random Forest,validacion,0,0.0060023657211361,181.0500030517578
2023-06-05,GLD,Random Forest,validacion,1,0.0010974372841259,182.13999938964844
2023-06-06,GLD,Random Forest,validacion,1,-0.0120832527588809,182.33999633789065
2023-06-07,GLD,Random Forest,validacion,0,0.0131247330730928,180.1499938964844
2023-06-08,GLD,Random Forest,validacion,0,-0.0026881301198417,182.52999877929688
2023-06-09,GLD,Random Forest,validacion,0,-0.0008792504640156,182.0399932861328
2023-06-12,GLD,Random Forest,validacion,0,-0.0073948331208413,181.8800048828125
2023-06-13,GLD,Random Forest,validacion,1,0.0005537743402144,180.5399932861328
2023-06-14,GLD,Random Forest,validacion,0,0.007005982383036,180.63999938964844
2023-06-15,GLD,Random Forest,validacion,0,-0.0015404017609149,181.91000366210935
2023-06-16,GLD,Random Forest,validacion,0,-0.0104046810434885,181.6300048828125
2023-06-20,GLD,Random Forest,validacion,0,-0.0014474699268161,179.75
2023-06-21,GLD,Random Forest,validacion,0,-0.0099664806970392,179.49000549316406
2023-06-22,GLD,Random Forest,validacion,1,0.0027534519339434,177.7100067138672
2023-06-23,GLD,Random Forest,validacion,0,0.0017380933759117,178.1999969482422
2023-06-26,GLD,Random Forest,validacion,0,-0.0046041185904783,178.50999450683594
2023-06-27,GLD,Random Forest,validacion,1,-0.0023100760234936,177.69000244140625
2023-06-28,GLD,Random Forest,validacion,1,-0.0010723394318449,177.27999877929688
2023-06-29,GLD,Random Forest,validacion,0,0.0066412216886671,177.08999633789062
2023-06-30,GLD,Random Forest,validacion,0,0.0011212477777403,178.27000427246094
2023-07-03,GLD,Random Forest,validacion,0,-0.0035362776439635,178.47000122070312
2023-07-05,GLD,Random Forest,validacion,1,-0.002984649764026,177.83999633789062
2023-07-06,GLD,Random Forest,validacion,1,0.0074730048154887,177.30999755859375
2023-07-07,GLD,Random Forest,validacion,0,0.0007833887164984,178.63999938964844
2023-07-10,GLD,Random Forest,validacion,0,0.0037406077556986,178.77999877929688
2023-07-11,GLD,Random Forest,validacion,0,0.0134505552157077,179.4499969482422
2023-07-12,GLD,Random Forest,validacion,0,0.0007144446386032,181.8800048828125
2023-07-13,GLD,Random Forest,validacion,0,-0.0031917364290745,182.0099945068359
2023-07-14,GLD,Random Forest,validacion,0,0.0007163001287566,181.42999267578125
2023-07-17,GLD,Random Forest,validacion,0,0.0113911519159545,181.55999755859375
2023-07-18,GLD,Random Forest,validacion,0,0.0001633431137892,183.63999938964844
2023-07-19,GLD,Random Forest,validacion,0,-0.0050762515407074,183.6699981689453
2023-07-20,GLD,Random Forest,validacion,1,-0.0030692385170081,182.7400054931641
2023-07-21,GLD,Random Forest,validacion,1,-0.0042906650791518,182.17999267578125
2023-07-24,GLD,Random Forest,validacion,1,0.0055524167407637,181.3999938964844
2023-07-25,GLD,Random Forest,validacion,0,0.0048672507195617,182.41000366210935
2023-07-26,GLD,Random Forest,validacion,0,-0.0158367154149907,183.3000030517578
2023-07-27,GLD,Random Forest,validacion,1,0.0079497075742812,180.4199981689453
2023-07-28,GLD,Random Forest,validacion,0,0.002690787072192,181.86000061035156
2023-07-31,GLD,Random Forest,validacion,0,-0.0104187669555817,182.3500061035156
2023-08-01,GLD,Random Forest,validacion,1,-0.0047769939185,180.4600067138672
2023-08-02,GLD,Random Forest,validacion,1,-0.0003342029183236,179.60000610351562
2023-08-03,GLD,Random Forest,validacion,1,0.003613876354074,179.5399932861328
2023-08-04,GLD,Random Forest,validacion,0,-0.0022779889325187,180.19000244140625
2023-08-07,GLD,Random Forest,validacion,1,-0.0063612702400246,179.77999877929688
2023-08-08,GLD,Random Forest,validacion,0,-0.0047695633496728,178.63999938964844
2023-08-09,GLD,Random Forest,validacion,1,-0.0010691758408616,177.7899932861328
2023-08-10,GLD,Random Forest,validacion,1,0.0,177.60000610351562
2023-08-11,GLD,Random Forest,validacion,1,-0.0030452205303896,177.60000610351562
2023-08-14,GLD,Random Forest,validacion,1,-0.0026580037072091,177.05999755859375
2023-08-15,GLD,Random Forest,validacion,1,-0.0057927751891949,176.58999633789062
2023-08-16,GLD,Random Forest,validacion,1,-0.0015390561619561,175.57000732421875
2023-08-17,GLD,Random Forest,validacion,1,0.000171113589552,175.3000030517578
2023-08-18,GLD,Random Forest,validacion,1,0.0027339296425673,175.3300018310547
2023-08-21,GLD,Random Forest,validacion,1,0.0016481975934526,175.80999755859375
2023-08-22,GLD,Random Forest,validacion,1,0.0101133281445836,176.10000610351562
2023-08-23,GLD,Random Forest,validacion,0,-0.0002248455933195,177.88999938964844
2023-08-24,GLD,Random Forest,validacion,0,-0.0012941233726573,177.85000610351562
2023-08-25,GLD,Random Forest,validacion,0,0.0028672388757646,177.6199951171875
2023-08-28,GLD,Random Forest,validacion,0,0.0097206923776326,178.1300048828125
2023-08-29,GLD,Random Forest,validacion,0,0.0024987503158226,179.8699951171875
2023-08-30,GLD,Random Forest,validacion,0,-0.0016651113471639,180.32000732421875
2023-08-31,GLD,Random Forest,validacion,1,0.0004997991755412,180.02000427246094
2023-09-01,GLD,Random Forest,validacion,1,-0.0081951746224915,180.11000061035156
2023-09-05,GLD,Random Forest,validacion,0,-0.0045445560630184,178.63999938964844
2023-09-06,GLD,Random Forest,validacion,0,0.0010678794784509,177.8300018310547
2023-09-07,GLD,Random Forest,validacion,0,0.0003369702787594,178.02000427246094
2023-09-08,GLD,Random Forest,validacion,0,0.0018513951035425,178.0800018310547
2023-09-11,GLD,Random Forest,validacion,0,-0.0051699926635786,178.41000366210938
2023-09-12,GLD,Random Forest,validacion,1,-0.002312682045193,177.49000549316406
2023-09-13,GLD,Random Forest,validacion,1,0.0005080950731221,177.0800018310547
2023-09-14,GLD,Random Forest,validacion,1,0.0065821068949775,177.1699981689453
2023-09-15,GLD,Random Forest,validacion,1,0.0058703831363188,178.33999633789062
2023-09-18,GLD,Random Forest,validacion,1,-0.0009480950413542,179.38999938964844
2023-09-19,GLD,Random Forest,validacion,0,0.0007251297423292,179.22000122070312
2023-09-20,GLD,Random Forest,validacion,0,-0.0072748111459232,179.35000610351562
2023-09-21,GLD,Random Forest,validacion,0,0.0031961900557462,178.0500030517578
2023-09-22,GLD,Random Forest,validacion,0,-0.0051638989324708,178.6199951171875
2023-09-25,GLD,Random Forest,validacion,0,-0.0080230849379646,177.6999969482422
2023-09-26,GLD,Random Forest,validacion,1,-0.012443751217319,176.27999877929688
2023-09-27,GLD,Random Forest,validacion,0,-0.0050097152043379,174.10000610351562
2023-09-28,GLD,Random Forest,validacion,0,-0.0103285055180993,173.22999572753906
2023-09-29,GLD,Random Forest,validacion,1,-0.0105542058560987,171.4499969482422
2023-10-02,GLD,Random Forest,validacion,1,-0.0028924210000569,169.64999389648438
2023-10-03,GLD,Random Forest,validacion,1,-0.0001182635075601,169.16000366210938
2023-10-04,GLD,Random Forest,validacion,1,-0.0018344684108627,169.13999938964844
2023-10-05,GLD,Random Forest,validacion,1,0.0051398519222737,168.8300018310547
2023-10-06,GLD,Random Forest,validacion,1,0.0182184785369434,169.6999969482422
2023-10-09,GLD,Random Forest,validacion,1,-0.0016795054754092,172.82000732421875
2023-10-10,GLD,Random Forest,validacion,1,0.00727650782611,172.52999877929688
2023-10-11,GLD,Random Forest,validacion,0,-0.0030543103873241,173.7899932861328
2023-10-12,GLD,Random Forest,validacion,0,0.0316423193817758,173.25999450683594
2023-10-13,GLD,Random Forest,validacion,0,-0.0048768004743516,178.8300018310547
2023-10-16,GLD,Random Forest,validacion,0,0.0018525567250013,177.9600067138672
2023-10-17,GLD,Random Forest,validacion,0,0.0143671137834947,178.2899932861328
2023-10-18,GLD,Random Forest,validacion,1,0.012199301049654,180.8699951171875
2023-10-19,GLD,Random Forest,validacion,0,0.0027271753020748,183.08999633789065
2023-10-20,GLD,Random Forest,validacion,0,-0.003382778876821,183.58999633789065
2023-10-23,GLD,Random Forest,validacion,0,-0.0001093368636913,182.97000122070312
2023-10-24,GLD,Random Forest,validacion,0,0.004199991317574,182.9499969482422
2023-10-25,GLD,Random Forest,validacion,0,0.0015772080037924,183.72000122070312
2023-10-26,GLD,Random Forest,validacion,0,0.0115626934248151,184.0099945068359
2023-10-27,GLD,Random Forest,validacion,0,-0.0056565149769637,186.1499938964844
2023-10-30,GLD,Random Forest,validacion,0,-0.0054715039881709,185.1000061035156
2023-10-31,GLD,Random Forest,validacion,1,-0.0031556165767177,184.08999633789065
2023-11-01,GLD,Random Forest,validacion,1,0.0033185604405965,183.5099945068359
2023-11-02,GLD,Random Forest,validacion,0,0.0036323164276059,184.1199951171875
2023-11-03,GLD,Random Forest,validacion,0,-0.0078230810507058,184.7899932861328
2023-11-06,GLD,Random Forest,validacion,1,-0.0041537457140317,183.3500061035156
2023-11-07,GLD,Random Forest,validacion,1,-0.0100176534706271,182.58999633789065
2023-11-08,GLD,Random Forest,validacion,1,0.0039750574137907,180.77000427246097
2023-11-09,GLD,Random Forest,validacion,1,-0.0109696999532455,181.4900054931641
2023-11-10,GLD,Random Forest,validacion,1,0.0055552613869156,179.50999450683594
2023-11-13,GLD,Random Forest,validacion,1,0.0088796361866049,180.5099945068359
2023-11-14,GLD,Random Forest,validacion,1,-0.0026390807860946,182.1199951171875
2023-11-15,GLD,Random Forest,validacion,1,0.0112228645793535,181.63999938964844
2023-11-16,GLD,Random Forest,validacion,1,-0.0001089082776975,183.69000244140625
2023-11-17,GLD,Random Forest,validacion,1,-0.001634716238304,183.6699981689453
2023-11-20,GLD,Random Forest,validacion,1,0.0107400195935418,183.3699951171875
2023-11-21,GLD,Random Forest,validacion,1,-0.0042713618891717,185.3500061035156
2023-11-22,GLD,Random Forest,validacion,1,0.0051881153396818,184.55999755859375
2023-11-24,GLD,Random Forest,validacion,1,0.0067152202241083,185.52000427246097
2023-11-27,GLD,Random Forest,validacion,1,0.0132437658546178,186.77000427246097
2023-11-28,GLD,Random Forest,validacion,1,0.0014783465644931,189.2599945068359
2023-11-29,GLD,Random Forest,validacion,1,-0.0041766604910127,189.5399932861328
2023-11-30,GLD,Random Forest,validacion,1,0.0171240372669509,188.75
2023-12-01,GLD,Random Forest,validacion,0,-0.0218504175807455,192.0099945068359
2023-12-04,GLD,Random Forest,validacion,0,-0.0037866060778629,187.86000061035156
2023-12-05,GLD,Random Forest,validacion,1,0.0036801154063575,187.1499938964844
2023-12-06,GLD,Random Forest,validacion,1,0.0016489674559858,187.83999633789065
2023-12-07,GLD,Random Forest,validacion,1,-0.0134301735146684,188.1499938964844
2023-12-08,GLD,Random Forest,validacion,1,-0.0111043205602532,185.63999938964844
2023-12-11,GLD,Random Forest,validacion,1,-0.0005447904909059,183.58999633789065
2023-12-12,GLD,Random Forest,validacion,1,0.022311764488914,183.4900054931641
2023-12-13,GLD,Random Forest,validacion,0,0.0058454350891876,187.6300048828125
2023-12-14,GLD,Random Forest,validacion,1,-0.0092087827575075,188.72999572753903
2023-12-15,GLD,Random Forest,validacion,1,0.0045351876568232,187.0
2023-12-18,GLD,Random Forest,validacion,0,0.0067908306061817,187.8500061035156
2023-12-19,GLD,Random Forest,validacion,0,-0.0054608663623586,189.1300048828125
2023-12-20,GLD,Random Forest,validacion,1,0.0070457557204403,188.1000061035156
2023-12-21,GLD,Random Forest,validacion,0,0.0044246140313629,189.42999267578125
2023-12-22,GLD,Random Forest,validacion,1,0.0075918421515082,190.27000427246097
2023-12-26,GLD,Random Forest,validacion,0,0.0045275772625214,191.72000122070312
2023-12-27,GLD,Random Forest,validacion,1,-0.0058324131605247,192.58999633789065
2023-12-28,GLD,Random Forest,validacion,1,-0.0015680697977631,191.47000122070312
2023-12-29,GLD,Random Forest,validacion,1,-0.0023566846852945,191.1699981689453
2024-01-02,GLD,Random Forest,validacion,1,-0.0083717551598921,190.72000122070312
2024-01-03,GLD,Random Forest,validacion,1,0.0010041086074332,189.1300048828125
2024-01-04,GLD,Random Forest,validacion,0,0.0001584428568191,189.32000732421875
2024-01-05,GLD,Random Forest,validacion,0,-0.0078469782930157,189.3500061035156
2024-01-08,GLD,Random Forest,validacion,1,0.0003193058065587,187.8699951171875
2024-01-09,GLD,Random Forest,validacion,1,-0.0022906686849215,187.92999267578125
2024-01-10,GLD,Random Forest,validacion,1,0.0019713628783626,187.5
2024-01-11,GLD,Random Forest,validacion,0,0.0097464174657847,187.8699951171875
2024-01-12,GLD,Random Forest,validacion,1,-0.0095334814649172,189.7100067138672
2024-01-16,GLD,Random Forest,validacion,1,-0.0110770755332533,187.91000366210935
2024-01-17,GLD,Random Forest,validacion,0,0.0081991767942437,185.83999633789065
2024-01-18,GLD,Random Forest,validacion,1,0.0029842685447011,187.3699951171875
2024-01-19,GLD,Random Forest,validacion,1,-0.003785111631635,187.92999267578125
2024-01-22,GLD,Random Forest,validacion,1,0.0038915513093621,187.22000122070312
2024-01-23,GLD,Random Forest,validacion,0,-0.0082810842658062,187.9499969482422
2024-01-24,GLD,Random Forest,validacion,1,0.0039621270789886,186.3999938964844
2024-01-25,GLD,Random Forest,validacion,0,-0.0006949345993065,187.13999938964844
2024-01-26,GLD,Random Forest,validacion,1,0.0070336909422522,187.0099945068359
2024-01-29,GLD,Random Forest,validacion,1,0.001379574176667,188.3300018310547
2024-01-30,GLD,Random Forest,validacion,0,-0.0007426235867569,188.58999633789065
2024-01-31,GLD,Random Forest,validacion,0,0.0103469577000935,188.4499969482422
2024-02-01,GLD,Random Forest,validacion,0,-0.0094982669201154,190.41000366210935
